COMMAND     PID       USER   FD   TYPE DEVICE SIZE/OFF NLINK      NODE NAME
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       407 /dev/shm/.com.valvesoftware.Steam.jBjTZh
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       403 /dev/shm/.com.valvesoftware.Steam.5WntmQ
steamwebh 38606 tarilka0gg  mem    REG   0,27   131072     0        28 /dev/shm/.com.valvesoftware.Steam.rqxH1h
steamwebh 38606 tarilka0gg  mem    REG   0,27   262144     0        14 /dev/shm/.com.valvesoftware.Steam.opAEUN
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       398 /dev/shm/.com.valvesoftware.Steam.2Dagsq
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       390 /dev/shm/.com.valvesoftware.Steam.fO8xUq
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       383 /dev/shm/.com.valvesoftware.Steam.Rgy9NB
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       373 /dev/shm/.com.valvesoftware.Steam.18wk5G
steamwebh 38606 tarilka0gg  mem    REG   0,27        8     0        47 /dev/shm/.com.valvesoftware.Steam.NwoK89
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0       138 /dev/shm/.com.valvesoftware.Steam.6tlX3u
steamwebh 38606 tarilka0gg  mem    REG   0,27      208     0        48 /dev/shm/.com.valvesoftware.Steam.CqL0vx
steamwebh 38606 tarilka0gg  mem    REG   0,27      144     0      2358 /dev/shm/.com.valvesoftware.Steam.itXqsg
steamwebh 38606 tarilka0gg   24u   REG   0,27   131000     0        58 /dev/shm/.com.valvesoftware.Steam.vYnEbd (deleted)
steamwebh 38606 tarilka0gg   25u   REG   0,27   131000     0        59 /dev/shm/.com.valvesoftware.Steam.549LrL (deleted)
steamwebh 38606 tarilka0gg   30u   REG   0,20  8889041     0 101019336 /tmp/.com.valvesoftware.Steam.oVf9uB (deleted)
steamwebh 38606 tarilka0gg   31u   REG   0,27   131000     0        60 /dev/shm/.com.valvesoftware.Steam.X1CcGq (deleted)
steamwebh 38606 tarilka0gg   34u   REG   0,27   131000     0        61 /dev/shm/.com.valvesoftware.Steam.aNnS13 (deleted)
steamwebh 38606 tarilka0gg   45r   REG   0,27        8     0        47 /dev/shm/.com.valvesoftware.Steam.NwoK89 (deleted)
steamwebh 38606 tarilka0gg   47u   REG   0,27      144     0      2358 /dev/shm/.com.valvesoftware.Steam.itXqsg (deleted)
steamwebh 38606 tarilka0gg   49u   REG   0,27  1048576     0      2359 /dev/shm/.com.valvesoftware.Steam.FQZw8j (deleted)
steamwebh 38606 tarilka0gg   51u   REG   0,27    65536     0      2360 /dev/shm/.com.valvesoftware.Steam.eWf7PE (deleted)
steamwebh 39673 tarilka0gg  mem    REG   0,27  2097152     0      2343 /dev/shm/.com.valvesoftware.Steam.X7jguW
steamwebh 39673 tarilka0gg  mem    REG   0,27   131064     0        21 /dev/shm/.com.valvesoftware.Steam.I9dE9v
steamwebh 39673 tarilka0gg  mem    REG   0,27   131072     0      2345 /dev/shm/.com.valvesoftware.Steam.uHvTeY
steamwebh 39673 tarilka0gg  mem    REG   0,27   131072     0      2344 /dev/shm/.com.valvesoftware.Steam.f64nks
steamwebh 39673 tarilka0gg  mem    REG   0,27   262144     0        14 /dev/shm/.com.valvesoftware.Steam.opAEUN
steamwebh 39673 tarilka0gg  mem    REG   0,27      208     0      2346 /dev/shm/.com.valvesoftware.Steam.iUwt6P
steamwebh 39673 tarilka0gg   30u   REG   0,20        0     0 101019370 /tmp/.com.valvesoftware.Steam.EU7Nzw (deleted)
ghostty   40650 tarilka0gg    8u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
ghostty   40650 tarilka0gg   10u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
ghostty   41261 tarilka0gg    8u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
ghostty   41261 tarilka0gg   10u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
Telegram  41380 tarilka0gg   36u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
gnome-sof 48843 tarilka0gg    8u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
gnome-sof 48843 tarilka0gg   42u   REG    0,1     3840     0      5120 /memfd:smithay-dmabuffeedback-format-table (deleted)
xdg-dbus- 48976 tarilka0gg   73u   REG    0,1     1624     0      9443 /memfd:bwrap-args (deleted)
vesktop.b 48981 tarilka0gg  mem    REG   0,52  4198400     0      1960 /dev/shm/.org.chromium.Chromium.sO9dgg
vesktop.b 48981 tarilka0gg  mem    REG   0,52   414456     0       853 /dev/shm/.org.chromium.Chromium.VF4c9P
vesktop.b 48981 tarilka0gg  mem    REG   0,52   705684     0       848 /dev/shm/.org.chromium.Chromium.D92d8M
vesktop.b 48981 tarilka0gg  mem    REG   0,52  1048576     0       657 /dev/shm/.org.chromium.Chromium.8IFAHY
vesktop.b 48981 tarilka0gg  mem    REG   0,52   410712     0       765 /dev/shm/.org.chromium.Chromium.4nCEvR
vesktop.b 48981 tarilka0gg  mem    REG   0,52   757076     0       763 /dev/shm/.org.chromium.Chromium.hZhUEG
vesktop.b 48981 tarilka0gg  mem    REG   0,52    65536     0      1172 /dev/shm/.org.chromium.Chromium.TTEkkH
vesktop.b 48981 tarilka0gg  mem    REG   0,52    65536     0      1173 /dev/shm/.org.chromium.Chromium.YFilI5
vesktop.b 48981 tarilka0gg  mem    REG   0,52   131072     0       147 /dev/shm/.org.chromium.Chromium.01BmMH
vesktop.b 48981 tarilka0gg  mem    REG   0,52   131072     0        24 /dev/shm/.org.chromium.Chromium.2TBv7G
vesktop.b 48981 tarilka0gg  mem    REG   0,52   359804     0        21 /dev/shm/.org.chromium.Chromium.jglQ7O
vesktop.b 48981 tarilka0gg  mem    REG   0,52    65536     0        56 /dev/shm/.org.chromium.Chromium.BgSQ29
vesktop.b 48981 tarilka0gg  mem    REG   0,52     7817     0       655 /dev/shm/.org.chromium.Chromium.O1l9Q9
vesktop.b 48981 tarilka0gg  mem    REG   0,52     4937     0       654 /dev/shm/.org.chromium.Chromium.CHLmxu
vesktop.b 48981 tarilka0gg  mem    REG   0,52        8     0        23 /dev/shm/.org.chromium.Chromium.DBJURa
vesktop.b 48981 tarilka0gg  mem    REG   0,52    65536     0        55 /dev/shm/.org.chromium.Chromium.JQIne6
vesktop.b 48981 tarilka0gg  mem    REG   0,52       16     0        31 /dev/shm/.org.chromium.Chromium.jcbyHl
vesktop.b 48981 tarilka0gg  mem    REG   0,52      144     0        40 /dev/shm/.org.chromium.Chromium.qwkeiw
vesktop.b 48981 tarilka0gg  mem    REG   0,52    65536     0      1141 /dev/shm/.org.chromium.Chromium.Wke5B6
vesktop.b 48981 tarilka0gg  mem    REG   0,52   131072     0       698 /dev/shm/.org.chromium.Chromium.iuCFg9
vesktop.b 48981 tarilka0gg  mem    REG   0,52      144     0        37 /dev/shm/.org.chromium.Chromium.ctTFco
vesktop.b 48981 tarilka0gg  mem    REG   0,52    17785     0       659 /dev/shm/.org.chromium.Chromium.esaaj5
vesktop.b 48981 tarilka0gg  mem    REG   0,52     8857     0       658 /dev/shm/.org.chromium.Chromium.6ppld6
vesktop.b 48981 tarilka0gg  mem    REG    0,1    39808     0      3281 /memfd:wayland-cursor
vesktop.b 48981 tarilka0gg  mem    REG   0,52   131072     0         6 /dev/shm/.org.chromium.Chromium.6BvbgZ
vesktop.b 48981 tarilka0gg  mem    REG   0,52   131072     0         5 /dev/shm/.org.chromium.Chromium.YVpTg2
vesktop.b 48981 tarilka0gg  mem    REG   0,52   262144     0         3 /dev/shm/.org.chromium.Chromium.ueD51M
vesktop.b 48981 tarilka0gg  mem    REG    0,1    25216     0      1211 /memfd:wayland-cursor
vesktop.b 48981 tarilka0gg  mem    REG   0,52        4     0         2 /dev/shm/.org.chromium.Chromium.hGmhrI
vesktop.b 48981 tarilka0gg   55u   REG    0,1    25216     0      1211 /memfd:wayland-cursor (deleted)
vesktop.b 48981 tarilka0gg   69u   REG   0,52        4     0         2 /dev/shm/.org.chromium.Chromium.hGmhrI (deleted)
vesktop.b 48981 tarilka0gg   73r   REG   0,52   262144     0         3 /dev/shm/.org.chromium.Chromium.ueD51M (deleted)
vesktop.b 48981 tarilka0gg   76r   REG   0,52        4     0         4 /dev/shm/.org.chromium.Chromium.dwU27N (deleted)
vesktop.b 48981 tarilka0gg   82u   REG    0,1    39808     0      3281 /memfd:wayland-cursor (deleted)
vesktop.b 48981 tarilka0gg  114u   REG   0,52      144     0        37 /dev/shm/.org.chromium.Chromium.ctTFco (deleted)
vesktop.b 48981 tarilka0gg  121r   REG   0,52   359804     0        21 /dev/shm/.org.chromium.Chromium.jglQ7O (deleted)
vesktop.b 48981 tarilka0gg  123u   REG   0,52      144     0        40 /dev/shm/.org.chromium.Chromium.qwkeiw (deleted)
vesktop.b 48981 tarilka0gg  127r   REG   0,52        8     0        23 /dev/shm/.org.chromium.Chromium.DBJURa (deleted)
vesktop.b 48981 tarilka0gg  132r   REG   0,52  1048576     0       657 /dev/shm/.org.chromium.Chromium.8IFAHY (deleted)
vesktop.b 48981 tarilka0gg  141r   REG   0,52   757076     0       763 /dev/shm/.org.chromium.Chromium.hZhUEG (deleted)
vesktop.b 48981 tarilka0gg  142r   REG   0,52   410712     0       765 /dev/shm/.org.chromium.Chromium.4nCEvR (deleted)
vesktop.b 48981 tarilka0gg  150r   REG   0,52   705684     0       848 /dev/shm/.org.chromium.Chromium.D92d8M (deleted)
vesktop.b 48981 tarilka0gg  151r   REG   0,52   414456     0       853 /dev/shm/.org.chromium.Chromium.VF4c9P (deleted)
vesktop.b 49053 tarilka0gg  mem    REG   0,52  2097152     0       738 /dev/shm/.org.chromium.Chromium.Em0D2S
vesktop.b 49053 tarilka0gg  mem    REG   0,52  1048576     0       657 /dev/shm/.org.chromium.Chromium.8IFAHY
vesktop.b 49053 tarilka0gg  mem    REG   0,52  1048576     0       734 /dev/shm/.org.chromium.Chromium.ayVY53
vesktop.b 49053 tarilka0gg  mem    REG   0,52   131072     0       158 /dev/shm/.org.chromium.Chromium.caNR7b
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       155 /dev/shm/.org.chromium.Chromium.jHjz2B
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       154 /dev/shm/.org.chromium.Chromium.r3sdNX
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       936 /dev/shm/.org.chromium.Chromium.u4z6GV
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       935 /dev/shm/.org.chromium.Chromium.76KDYa
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       735 /dev/shm/.org.chromium.Chromium.KyMt0E
vesktop.b 49053 tarilka0gg  mem    REG   0,52   131072     0        33 /dev/shm/.org.chromium.Chromium.pybdZy
vesktop.b 49053 tarilka0gg  mem    REG   0,52   131072     0         5 /dev/shm/.org.chromium.Chromium.YVpTg2
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       928 /dev/shm/.org.chromium.Chromium.LGjPhf
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0       927 /dev/shm/.org.chromium.Chromium.YKmrCN
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0       926 /dev/shm/.org.chromium.Chromium.8V4aNT
vesktop.b 49053 tarilka0gg  mem    REG   0,52    65536     0      1992 /dev/shm/.org.chromium.Chromium.09EdNH
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0       934 /dev/shm/.org.chromium.Chromium.nPanVx
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0       153 /dev/shm/.org.chromium.Chromium.pHyTq1
vesktop.b 49053 tarilka0gg  mem    REG   0,52     4096     0       912 /dev/shm/.org.chromium.Chromium.msDe01
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0       150 /dev/shm/.org.chromium.Chromium.bd5vZ8
vesktop.b 49053 tarilka0gg  mem    REG   0,52     4096     0       872 /dev/shm/.org.chromium.Chromium.tLiDkF
vesktop.b 49053 tarilka0gg  mem    REG   0,52     4096     0        54 /dev/shm/.org.chromium.Chromium.LXk62M
vesktop.b 49053 tarilka0gg  mem    REG   0,52     4096     0       739 /dev/shm/.org.chromium.Chromium.F4TCKA
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0       733 /dev/shm/.org.chromium.Chromium.5Eu1wb
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0        40 /dev/shm/.org.chromium.Chromium.qwkeiw
vesktop.b 49053 tarilka0gg  mem    REG   0,52      144     0        37 /dev/shm/.org.chromium.Chromium.ctTFco
vesktop.b 49053 tarilka0gg  mem    REG   0,52       16     0        36 /dev/shm/.org.chromium.Chromium.cb0vTk
vesktop.b 49053 tarilka0gg  mem    REG   0,52     4096     0      1991 /dev/shm/.org.chromium.Chromium.ZodnmH
vesktop.b 49053 tarilka0gg  mem    REG   0,52       16     0        31 /dev/shm/.org.chromium.Chromium.jcbyHl
vesktop.b 49053 tarilka0gg  mem    REG   0,52        4     0         2 /dev/shm/.org.chromium.Chromium.hGmhrI
vesktop.b 49053 tarilka0gg  mem    REG   0,52   262144     0         3 /dev/shm/.org.chromium.Chromium.ueD51M
vesktop.b 49053 tarilka0gg   19u   REG   0,52        4     0         2 /dev/shm/.org.chromium.Chromium.hGmhrI (deleted)
vesktop.b 49053 tarilka0gg   20u   REG   0,52    65536     0      1992 /dev/shm/.org.chromium.Chromium.09EdNH (deleted)
vesktop.b 49053 tarilka0gg   21r   REG   0,52       16     0        31 /dev/shm/.org.chromium.Chromium.jcbyHl (deleted)
vesktop.b 49053 tarilka0gg   23u   REG   0,52      144     0        37 /dev/shm/.org.chromium.Chromium.ctTFco (deleted)
vesktop.b 49053 tarilka0gg   24u   REG   0,52     4096     0       872 /dev/shm/.org.chromium.Chromium.tLiDkF (deleted)
vesktop.b 49053 tarilka0gg   26r   REG   0,52       16     0        36 /dev/shm/.org.chromium.Chromium.cb0vTk (deleted)
vesktop.b 49053 tarilka0gg   28u   REG   0,52      144     0       926 /dev/shm/.org.chromium.Chromium.8V4aNT (deleted)
vesktop.b 49053 tarilka0gg   29u   REG   0,52      144     0        40 /dev/shm/.org.chromium.Chromium.qwkeiw (deleted)
vesktop.b 49053 tarilka0gg   35u   REG   0,52      144     0       934 /dev/shm/.org.chromium.Chromium.nPanVx (deleted)
vesktop.b 49053 tarilka0gg   37u   REG   0,52     4096     0       912 /dev/shm/.org.chromium.Chromium.msDe01 (deleted)
vesktop.b 49053 tarilka0gg   40u   REG   0,52     4096     0        54 /dev/shm/.org.chromium.Chromium.LXk62M (deleted)
vesktop.b 49053 tarilka0gg   41r   REG   0,52  1048576     0       657 /dev/shm/.org.chromium.Chromium.8IFAHY (deleted)
vesktop.b 49053 tarilka0gg   47u   REG   0,52      144     0       733 /dev/shm/.org.chromium.Chromium.5Eu1wb (deleted)
vesktop.b 49053 tarilka0gg   48u   REG   0,52  1048576     0       734 /dev/shm/.org.chromium.Chromium.ayVY53 (deleted)
vesktop.b 49053 tarilka0gg   49u   REG   0,52    65536     0       735 /dev/shm/.org.chromium.Chromium.KyMt0E (deleted)
vesktop.b 49053 tarilka0gg   50u   REG   0,52  2097152     0       738 /dev/shm/.org.chromium.Chromium.Em0D2S (deleted)
vesktop.b 49053 tarilka0gg   51u   REG   0,52      144     0       150 /dev/shm/.org.chromium.Chromium.bd5vZ8 (deleted)
vesktop.b 49053 tarilka0gg   52u   REG   0,52     4096     0       739 /dev/shm/.org.chromium.Chromium.F4TCKA (deleted)
vesktop.b 49053 tarilka0gg   55u   REG   0,52     4096     0      1991 /dev/shm/.org.chromium.Chromium.ZodnmH (deleted)
vesktop.b 49053 tarilka0gg   56u   REG   0,52    65536     0       935 /dev/shm/.org.chromium.Chromium.76KDYa (deleted)
vesktop.b 49053 tarilka0gg   58u   REG   0,52    65536     0       927 /dev/shm/.org.chromium.Chromium.YKmrCN (deleted)
vesktop.b 49053 tarilka0gg   60u   REG   0,52    65536     0       928 /dev/shm/.org.chromium.Chromium.LGjPhf (deleted)
vesktop.b 49053 tarilka0gg   62u   REG   0,52    65536     0       936 /dev/shm/.org.chromium.Chromium.u4z6GV (deleted)
vesktop.b 49053 tarilka0gg   66u   REG   0,52      144     0       153 /dev/shm/.org.chromium.Chromium.pHyTq1 (deleted)
vesktop.b 49053 tarilka0gg   67u   REG   0,52    65536     0       154 /dev/shm/.org.chromium.Chromium.r3sdNX (deleted)
vesktop.b 49053 tarilka0gg   68u   REG   0,52    65536     0       155 /dev/shm/.org.chromium.Chromium.jHjz2B (deleted)
vesktop.b 49058 tarilka0gg  mem    REG   0,52   131000     0       652 /dev/shm/.org.chromium.Chromium.DwwTCb
vesktop.b 49058 tarilka0gg  mem    REG   0,52   131000     0       651 /dev/shm/.org.chromium.Chromium.Ynznrk
vesktop.b 49058 tarilka0gg  mem    REG   0,52    65536     0      1173 /dev/shm/.org.chromium.Chromium.YFilI5
vesktop.b 49058 tarilka0gg  mem    REG   0,52    65536     0      1172 /dev/shm/.org.chromium.Chromium.TTEkkH
vesktop.b 49058 tarilka0gg  mem    REG   0,52    65536     0        56 /dev/shm/.org.chromium.Chromium.BgSQ29
vesktop.b 49058 tarilka0gg  mem    REG   0,52    65536     0        55 /dev/shm/.org.chromium.Chromium.JQIne6
vesktop.b 49058 tarilka0gg  mem    REG   0,52   131072     0        26 /dev/shm/.org.chromium.Chromium.NtIw9b
vesktop.b 49058 tarilka0gg  mem    REG   0,52   262144     0         3 /dev/shm/.org.chromium.Chromium.ueD51M
vesktop.b 49058 tarilka0gg  mem    REG   0,52       16     0        25 /dev/shm/.org.chromium.Chromium.K9oFsu
vesktop.b 49058 tarilka0gg  mem    REG   0,52   131072     0         6 /dev/shm/.org.chromium.Chromium.6BvbgZ
vesktop.b 49058 tarilka0gg   23r   REG   0,52       16     0        25 /dev/shm/.org.chromium.Chromium.K9oFsu (deleted)
vesktop.b 49058 tarilka0gg   26u   REG   0,52   131000     0       651 /dev/shm/.org.chromium.Chromium.Ynznrk (deleted)
vesktop.b 49058 tarilka0gg   27u   REG   0,52   131000     0       652 /dev/shm/.org.chromium.Chromium.DwwTCb (deleted)
vesktop.b 49110 tarilka0gg  mem    REG   0,52  4198400     0      1960 /dev/shm/.org.chromium.Chromium.sO9dgg
vesktop.b 49110 tarilka0gg  mem    REG   0,52  2097152     0       738 /dev/shm/.org.chromium.Chromium.Em0D2S
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0      1141 /dev/shm/.org.chromium.Chromium.Wke5B6
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0       938 /dev/shm/.org.chromium.Chromium.57qAJR
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       928 /dev/shm/.org.chromium.Chromium.LGjPhf
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       936 /dev/shm/.org.chromium.Chromium.u4z6GV
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       935 /dev/shm/.org.chromium.Chromium.76KDYa
vesktop.b 49110 tarilka0gg  mem    REG   0,52   414456     0       853 /dev/shm/.org.chromium.Chromium.VF4c9P
vesktop.b 49110 tarilka0gg  mem    REG   0,52   705684     0       848 /dev/shm/.org.chromium.Chromium.D92d8M
vesktop.b 49110 tarilka0gg  mem    REG   0,52   410712     0       765 /dev/shm/.org.chromium.Chromium.4nCEvR
vesktop.b 49110 tarilka0gg  mem    REG   0,52   757076     0       763 /dev/shm/.org.chromium.Chromium.hZhUEG
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       927 /dev/shm/.org.chromium.Chromium.YKmrCN
vesktop.b 49110 tarilka0gg  mem    REG   0,52  1048576     0       734 /dev/shm/.org.chromium.Chromium.ayVY53
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131000     0       652 /dev/shm/.org.chromium.Chromium.DwwTCb
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131000     0       651 /dev/shm/.org.chromium.Chromium.Ynznrk
vesktop.b 49110 tarilka0gg  mem    REG   0,52      144     0       934 /dev/shm/.org.chromium.Chromium.nPanVx
vesktop.b 49110 tarilka0gg  mem    REG   0,52      144     0       926 /dev/shm/.org.chromium.Chromium.8V4aNT
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0       158 /dev/shm/.org.chromium.Chromium.caNR7b
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       155 /dev/shm/.org.chromium.Chromium.jHjz2B
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       154 /dev/shm/.org.chromium.Chromium.r3sdNX
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0      1992 /dev/shm/.org.chromium.Chromium.09EdNH
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0       148 /dev/shm/.org.chromium.Chromium.7YrZvM
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0       147 /dev/shm/.org.chromium.Chromium.01BmMH
vesktop.b 49110 tarilka0gg  mem    REG   0,52  2008728     0        30 /dev/shm/.org.chromium.Chromium.lwteyM
vesktop.b 49110 tarilka0gg  mem    REG   0,52    65536     0       735 /dev/shm/.org.chromium.Chromium.KyMt0E
vesktop.b 49110 tarilka0gg  mem    REG   0,52    78944     0        43 /dev/shm/.org.chromium.Chromium.RJl0Dy
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0        33 /dev/shm/.org.chromium.Chromium.pybdZy
vesktop.b 49110 tarilka0gg  mem    REG   0,52   153464     0        29 /dev/shm/.org.chromium.Chromium.KRxrO0
vesktop.b 49110 tarilka0gg  mem    REG   0,52   353360     0        28 /dev/shm/.org.chromium.Chromium.TyVSDR
vesktop.b 49110 tarilka0gg  mem    REG   0,52       16     0        36 /dev/shm/.org.chromium.Chromium.cb0vTk
vesktop.b 49110 tarilka0gg  mem    REG   0,52     4096     0       912 /dev/shm/.org.chromium.Chromium.msDe01
vesktop.b 49110 tarilka0gg  mem    REG   0,52     4096     0       872 /dev/shm/.org.chromium.Chromium.tLiDkF
vesktop.b 49110 tarilka0gg  mem    REG   0,52     4096     0      1991 /dev/shm/.org.chromium.Chromium.ZodnmH
vesktop.b 49110 tarilka0gg  mem    REG   0,52   122752     0        27 /dev/shm/.org.chromium.Chromium.nGdUFR
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0        26 /dev/shm/.org.chromium.Chromium.NtIw9b
vesktop.b 49110 tarilka0gg  mem    REG   0,52   131072     0        24 /dev/shm/.org.chromium.Chromium.2TBv7G
vesktop.b 49110 tarilka0gg  mem    REG   0,52     4096     0       739 /dev/shm/.org.chromium.Chromium.F4TCKA
vesktop.b 49110 tarilka0gg  mem    REG   0,52      144     0       733 /dev/shm/.org.chromium.Chromium.5Eu1wb
vesktop.b 49110 tarilka0gg  mem    REG   0,52       16     0        25 /dev/shm/.org.chromium.Chromium.K9oFsu
vesktop.b 49110 tarilka0gg  mem    REG   0,52      144     0       153 /dev/shm/.org.chromium.Chromium.pHyTq1
vesktop.b 49110 tarilka0gg  mem    REG   0,52      144     0       150 /dev/shm/.org.chromium.Chromium.bd5vZ8
vesktop.b 49110 tarilka0gg  mem    REG   0,52        8     0        23 /dev/shm/.org.chromium.Chromium.DBJURa
vesktop.b 49110 tarilka0gg  mem    REG   0,52   262144     0         3 /dev/shm/.org.chromium.Chromium.ueD51M
vesktop.b 49110 tarilka0gg   22u   REG   0,52   122752     0        27 /dev/shm/.org.chromium.Chromium.nGdUFR (deleted)
vesktop.b 49110 tarilka0gg   23u   REG   0,52      144     0       733 /dev/shm/.org.chromium.Chromium.5Eu1wb (deleted)
vesktop.b 49110 tarilka0gg   27u   REG   0,37   301680     0       105 /run/flatpak/app/dev.vencord.Vesktop/.org.chromium.Chromium.XDIPoo (deleted)
vesktop.b 49110 tarilka0gg   30r   REG   0,52   122752     0        27 /dev/shm/.org.chromium.Chromium.nGdUFR (deleted)
vesktop.b 49110 tarilka0gg   31u   REG   0,52   353360     0        28 /dev/shm/.org.chromium.Chromium.TyVSDR (deleted)
vesktop.b 49110 tarilka0gg   32r   REG   0,52   353360     0        28 /dev/shm/.org.chromium.Chromium.TyVSDR (deleted)
vesktop.b 49110 tarilka0gg   33u   REG   0,52   153464     0        29 /dev/shm/.org.chromium.Chromium.KRxrO0 (deleted)
vesktop.b 49110 tarilka0gg   34r   REG   0,52   153464     0        29 /dev/shm/.org.chromium.Chromium.KRxrO0 (deleted)
vesktop.b 49110 tarilka0gg   35u   REG   0,52  2008728     0        30 /dev/shm/.org.chromium.Chromium.lwteyM (deleted)
vesktop.b 49110 tarilka0gg   36r   REG   0,52  2008728     0        30 /dev/shm/.org.chromium.Chromium.lwteyM (deleted)
vesktop.b 49110 tarilka0gg   38u   REG   0,52    78944     0        43 /dev/shm/.org.chromium.Chromium.RJl0Dy (deleted)
vesktop.b 49110 tarilka0gg   39r   REG   0,52    78944     0        43 /dev/shm/.org.chromium.Chromium.RJl0Dy (deleted)
vesktop.b 49110 tarilka0gg   40u   REG   0,52  1048576     0       734 /dev/shm/.org.chromium.Chromium.ayVY53 (deleted)
vesktop.b 49110 tarilka0gg   41u   REG   0,52   131000     0       651 /dev/shm/.org.chromium.Chromium.Ynznrk (deleted)
vesktop.b 49110 tarilka0gg   42u   REG   0,52   131000     0       652 /dev/shm/.org.chromium.Chromium.DwwTCb (deleted)
vesktop.b 49110 tarilka0gg   43u   REG   0,52    65536     0       735 /dev/shm/.org.chromium.Chromium.KyMt0E (deleted)
vesktop.b 49110 tarilka0gg   44u   REG   0,52  4198400     0      1960 /dev/shm/.org.chromium.Chromium.sO9dgg (deleted)
vesktop.b 49110 tarilka0gg   45u   REG   0,52  2097152     0       738 /dev/shm/.org.chromium.Chromium.Em0D2S (deleted)
vesktop.b 49110 tarilka0gg   46u   REG   0,52     4096     0       739 /dev/shm/.org.chromium.Chromium.F4TCKA (deleted)
vesktop.b 49110 tarilka0gg   47u   REG   0,52    65536     0       935 /dev/shm/.org.chromium.Chromium.76KDYa (deleted)
vesktop.b 49110 tarilka0gg   48u   REG   0,52    65536     0      1992 /dev/shm/.org.chromium.Chromium.09EdNH (deleted)
vesktop.b 49110 tarilka0gg   49u   REG   0,52      144     0       934 /dev/shm/.org.chromium.Chromium.nPanVx (deleted)
vesktop.b 49110 tarilka0gg   50u   REG   0,52     4096     0      1991 /dev/shm/.org.chromium.Chromium.ZodnmH (deleted)
vesktop.b 49110 tarilka0gg   51u   REG   0,52     4096     0       912 /dev/shm/.org.chromium.Chromium.msDe01 (deleted)
vesktop.b 49110 tarilka0gg   53u   REG   0,52    65536     0       936 /dev/shm/.org.chromium.Chromium.u4z6GV (deleted)
vesktop.b 49110 tarilka0gg   55u   REG   0,52    65536     0       927 /dev/shm/.org.chromium.Chromium.YKmrCN (deleted)
vesktop.b 49110 tarilka0gg   61u   REG   0,52      144     0       926 /dev/shm/.org.chromium.Chromium.8V4aNT (deleted)
vesktop.b 49110 tarilka0gg   62u   REG   0,52    65536     0       928 /dev/shm/.org.chromium.Chromium.LGjPhf (deleted)
vesktop.b 49110 tarilka0gg   83u   REG   0,52     4096     0       872 /dev/shm/.org.chromium.Chromium.tLiDkF (deleted)
vesktop.b 49110 tarilka0gg  118u   REG   0,52      144     0       150 /dev/shm/.org.chromium.Chromium.bd5vZ8 (deleted)
vesktop.b 49110 tarilka0gg  122u   REG   0,52      144     0       153 /dev/shm/.org.chromium.Chromium.pHyTq1 (deleted)
